arrow::util::bench_util	051d939f230a09d5cda8afed	module	arrow	modules/arrow.util.bench_util.json	modules/arrow.util.bench_util.md#op-051d939f230a09d5cda8afed	mod bench_util
arrow::util::bench_util::create_array_for_type	e9f1bd525fd9d367b725df07	function	arrow	operations/arrow.util.bench_util.create_array_for_type.json	operations/arrow.util.bench_util.create_array_for_type.md#op-e9f1bd525fd9d367b725df07	fn create_array_for_type(data_type: &DataType, size: usize, null_density: f32) -> ArrayRef
arrow::util::bench_util::create_binary_array	69c0fd1336b1f8936e8617b4	function	arrow	operations/arrow.util.bench_util.create_binary_array.json	operations/arrow.util.bench_util.create_binary_array.md#op-69c0fd1336b1f8936e8617b4	fn create_binary_array<Offset: OffsetSizeTrait>(size: usize, null_density: f32) -> GenericBinaryArray<Offset>
arrow::util::bench_util::create_binary_array_with_len_range_and_prefix_and_seed	b34a099ab97176958b4983ee	function	arrow	operations/arrow.util.bench_util.create_binary_array_with_len_range_and_prefix_and_seed.json	operations/arrow.util.bench_util.create_binary_array_with_len_range_and_prefix_and_seed.md#op-b34a099ab97176958b4983ee	fn create_binary_array_with_len_range_and_prefix_and_seed<Offset: OffsetSizeTrait>(size: usize, null_density: f32, min_len: usize, max_len: usize, prefix: &[u8], seed: u64) -> GenericBinaryArray<Offset>
arrow::util::bench_util::create_binary_array_with_seed	2bfd73518275f559ee05461e	function	arrow	operations/arrow.util.bench_util.create_binary_array_with_seed.json	operations/arrow.util.bench_util.create_binary_array_with_seed.md#op-2bfd73518275f559ee05461e	fn create_binary_array_with_seed<Offset: OffsetSizeTrait>(size: usize, null_density: f32, bytes_seed: u64, bytes_length_seed: u64) -> GenericBinaryArray<Offset>
arrow::util::bench_util::create_boolean_array	b6e86e78667c695816537620	function	arrow	operations/arrow.util.bench_util.create_boolean_array.json	operations/arrow.util.bench_util.create_boolean_array.md#op-b6e86e78667c695816537620	fn create_boolean_array(size: usize, null_density: f32, true_density: f32) -> BooleanArray where rand::distr::StandardUniform: Distribution<bool>
arrow::util::bench_util::create_boolean_array_with_seed	6364d35fb38c91877ae51d39	function	arrow	operations/arrow.util.bench_util.create_boolean_array_with_seed.json	operations/arrow.util.bench_util.create_boolean_array_with_seed.md#op-6364d35fb38c91877ae51d39	fn create_boolean_array_with_seed(size: usize, null_density: f32, true_density: f32, seed: u64) -> BooleanArray where rand::distr::StandardUniform: Distribution<bool>
arrow::util::bench_util::create_dict_from_values	e66e549d9bce0fee66045b4a	function	arrow	operations/arrow.util.bench_util.create_dict_from_values.json	operations/arrow.util.bench_util.create_dict_from_values.md#op-e66e549d9bce0fee66045b4a	fn create_dict_from_values<K>(size: usize, null_density: f32, values: &dyn Array) -> DictionaryArray<K> where K: ArrowDictionaryKeyType, rand::distr::StandardUniform: Distribution<K::Native>, K::Native: SampleUniform
arrow::util::bench_util::create_f16_array	f055e5c8f8391f8957b242db	function	arrow	operations/arrow.util.bench_util.create_f16_array.json	operations/arrow.util.bench_util.create_f16_array.md#op-f055e5c8f8391f8957b242db	fn create_f16_array(size: usize, nan_density: f32) -> Float16Array
arrow::util::bench_util::create_f32_array	f9405a291fd35174c3a94fe2	function	arrow	operations/arrow.util.bench_util.create_f32_array.json	operations/arrow.util.bench_util.create_f32_array.md#op-f9405a291fd35174c3a94fe2	fn create_f32_array(size: usize, nan_density: f32) -> Float32Array
arrow::util::bench_util::create_f64_array	603dca9bf5ca52a30e4f4175	function	arrow	operations/arrow.util.bench_util.create_f64_array.json	operations/arrow.util.bench_util.create_f64_array.md#op-603dca9bf5ca52a30e4f4175	fn create_f64_array(size: usize, nan_density: f32) -> Float64Array
arrow::util::bench_util::create_f64_array_with_seed	3b90e1bb45b9fd5dd8314589	function	arrow	operations/arrow.util.bench_util.create_f64_array_with_seed.json	operations/arrow.util.bench_util.create_f64_array_with_seed.md#op-3b90e1bb45b9fd5dd8314589	fn create_f64_array_with_seed(size: usize, nan_density: f32, seed: u64) -> Float64Array
arrow::util::bench_util::create_fsb_array	64ec168b8e625c0858b2af90	function	arrow	operations/arrow.util.bench_util.create_fsb_array.json	operations/arrow.util.bench_util.create_fsb_array.md#op-64ec168b8e625c0858b2af90	fn create_fsb_array(size: usize, null_density: f32, value_len: usize) -> FixedSizeBinaryArray
arrow::util::bench_util::create_longer_string_array_with_same_prefix	65045786f75d6e92a95e5c6f	function	arrow	operations/arrow.util.bench_util.create_longer_string_array_with_same_prefix.json	operations/arrow.util.bench_util.create_longer_string_array_with_same_prefix.md#op-65045786f75d6e92a95e5c6f	fn create_longer_string_array_with_same_prefix<Offset: OffsetSizeTrait>(size: usize, null_density: f32) -> GenericStringArray<Offset>
arrow::util::bench_util::create_longer_string_view_array_with_same_prefix	69cc8a3a21768c2b79995b06	function	arrow	operations/arrow.util.bench_util.create_longer_string_view_array_with_same_prefix.json	operations/arrow.util.bench_util.create_longer_string_view_array_with_same_prefix.md#op-69cc8a3a21768c2b79995b06	fn create_longer_string_view_array_with_same_prefix(size: usize, null_density: f32) -> StringViewArray
arrow::util::bench_util::create_month_day_nano_array_with_seed	d9d7b72b697e4762c508c292	function	arrow	operations/arrow.util.bench_util.create_month_day_nano_array_with_seed.json	operations/arrow.util.bench_util.create_month_day_nano_array_with_seed.md#op-d9d7b72b697e4762c508c292	fn create_month_day_nano_array_with_seed(size: usize, null_density: f32, seed: u64) -> IntervalMonthDayNanoArray
arrow::util::bench_util::create_primitive_array	e695a8faac6a2d3e63d797b7	function	arrow	operations/arrow.util.bench_util.create_primitive_array.json	operations/arrow.util.bench_util.create_primitive_array.md#op-e695a8faac6a2d3e63d797b7	fn create_primitive_array<T>(size: usize, null_density: f32) -> PrimitiveArray<T> where T: ArrowPrimitiveType, rand::distr::StandardUniform: Distribution<T::Native>
