datafusion_expr::expr::Expr	alias	-	fn alias(self, name: impl Into<String>) -> Expr	Return `self AS name` alias expression
datafusion_expr::expr::Expr	alias_if_changed	-	fn alias_if_changed(self, original_name: String) -> Result<Expr>	Ensure `expr` has the name as `original_name` by adding an alias if necessary.
datafusion_expr::expr::Expr	alias_qualified	-	fn alias_qualified(self, relation: Option<impl Into<TableReference>>, name: impl Into<String>) -> Expr	Return `self AS name` alias expression with a specific qualifier
datafusion_expr::expr::Expr	alias_qualified_with_metadata	-	fn alias_qualified_with_metadata(self, relation: Option<impl Into<TableReference>>, name: impl Into<String>, metadata: Option<FieldMetadata>) -> Expr	Return `self AS name` alias expression with a specific qualifier and metadata
datafusion_expr::expr::Expr	alias_with_metadata	-	fn alias_with_metadata(self, name: impl Into<String>, metadata: Option<FieldMetadata>) -> Expr	Return `self AS name` alias expression with metadata
datafusion_expr::expr::Expr	and	-	fn and(self, other: Expr) -> Expr	Return `self && other`
datafusion_expr::expr::Expr	any_column_refs	-	fn any_column_refs(&self) -> bool	Returns true if there are any column references in this Expr
datafusion_expr::expr::Expr	apply_children	datafusion_common::tree_node::TreeNode	fn apply_children<'n, F: FnMut(&'n Self) -> Result<TreeNodeRecursion>>(&'n self, f: F) -> Result<TreeNodeRecursion>	Applies a function `f` to each child expression of `self`.
datafusion_expr::expr::Expr	apply_elements	datafusion_common::tree_node::TreeNodeContainer	fn apply_elements<F: FnMut(&'a Self) -> Result<TreeNodeRecursion>>(&'a self, f: F) -> Result<TreeNodeRecursion>	
datafusion_expr::expr::Expr	as_literal	-	fn as_literal(&self) -> Option<&ScalarValue>	Check if the Expr is literal and get the literal value if it is.
datafusion_expr::expr::Expr	as_ref	core::convert::AsRef	fn as_ref(&self) -> &Expr	
datafusion_expr::expr::Expr	between	-	fn between(self, low: Expr, high: Expr) -> Expr	return `self BETWEEN low AND high`
datafusion_expr::expr::Expr	bitand	core::ops::bit::BitAnd	fn bitand(self, rhs: Self) -> Self	
datafusion_expr::expr::Expr	bitor	core::ops::bit::BitOr	fn bitor(self, rhs: Self) -> Self	
datafusion_expr::expr::Expr	bitxor	core::ops::bit::BitXor	fn bitxor(self, rhs: Self) -> Self	
datafusion_expr::expr::Expr	can_normalize	datafusion_common::cse::Normalizeable	fn can_normalize(&self) -> bool	
datafusion_expr::expr::Expr	cast_to	datafusion_expr::expr_schema::ExprSchemable	fn cast_to(self, cast_to_type: &DataType, schema: &dyn ExprSchema) -> Result<Expr>	Wraps this expression in a cast to a target [arrow::datatypes::DataType].
datafusion_expr::expr::Expr	column_refs	-	fn column_refs(&self) -> HashSet<&Column>	Return all references to columns in this expression.
datafusion_expr::expr::Expr	column_refs_counts	-	fn column_refs_counts(&self) -> HashMap<&Column, usize>	Return all references to columns and their occurrence counts in the expression.
datafusion_expr::expr::Expr	contains_outer	-	fn contains_outer(&self) -> bool	Return true if the expression contains out reference(correlated) expressions.
datafusion_expr::expr::Expr	contains_scalar_subquery	-	fn contains_scalar_subquery(&self) -> bool	Returns true if the expression contains a scalar subquery.
datafusion_expr::expr::Expr	data_type_and_nullable	datafusion_expr::expr_schema::ExprSchemable	fn data_type_and_nullable(&self, schema: &dyn ExprSchema) -> Result<(DataType, bool)>	Returns the datatype and nullability of the expression based on [ExprSchema].
datafusion_expr::expr::Expr	distinct	datafusion_expr::expr_fn::ExprFunctionExt	fn distinct(self) -> ExprFuncBuilder	
datafusion_expr::expr::Expr	div	core::ops::arith::Div	fn div(self, rhs: Self) -> Self	
datafusion_expr::expr::Expr	eq	-	fn eq(self, other: Expr) -> Expr	Return `self == other`
datafusion_expr::expr::Expr	filter	datafusion_expr::expr_fn::ExprFunctionExt	fn filter(self, filter: Expr) -> ExprFuncBuilder	
datafusion_expr::expr::Expr	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::Expr	from	core::convert::From	fn from(value: (Option<&'a TableReference>, &'a FieldRef)) -> Self	
datafusion_expr::expr::Expr	from	core::convert::From	fn from(value: Column) -> Self	
datafusion_expr::expr::Expr	from	core::convert::From	fn from(value: ScalarAndMetadata) -> Self	
datafusion_expr::expr::Expr	from	core::convert::From	fn from(value: WindowFunction) -> Self	
datafusion_expr::expr::Expr	get_as_join_column	-	fn get_as_join_column(&self) -> Option<&Column>	Returns the inner `Column` if any. This is a specialized version of [`Self::try_as_col`] that take Cast expressions into account when the expression is as on condition for joins.
datafusion_expr::expr::Expr	get_type	datafusion_expr::expr_schema::ExprSchemable	fn get_type(&self, schema: &dyn ExprSchema) -> Result<DataType>	Returns the [arrow::datatypes::DataType] of the expression based on [ExprSchema]
datafusion_expr::expr::Expr	gt	-	fn gt(self, other: Expr) -> Expr	Return `self > other`
datafusion_expr::expr::Expr	gt_eq	-	fn gt_eq(self, other: Expr) -> Expr	Return `self >= other`
datafusion_expr::expr::Expr	hash_node	datafusion_common::cse::HashNode	fn hash_node<H: Hasher>(&self, state: &mut H)	As it is pretty easy to forget changing this method when `Expr` changes the implementation doesn't use wildcard patterns (`..`, `_`) to catch changes compile time.
datafusion_expr::expr::Expr	human_display	-	fn human_display(&self) -> impl Display + '_	Human readable display formatting for this expression.
datafusion_expr::expr::Expr	ilike	-	fn ilike(self, other: Expr) -> Expr	Return `self ILIKE other`
datafusion_expr::expr::Expr	in_list	-	fn in_list(self, list: Vec<Expr>, negated: bool) -> Expr	Return `self IN <list>` if `negated` is false, otherwise return `self NOT IN <list>`.a
datafusion_expr::expr::Expr	infer_placeholder_types	-	fn infer_placeholder_types(self, schema: &DFSchema) -> Result<(Expr, bool)>	Recursively find all [`Expr::Placeholder`] expressions, and to infer their [`DataType`] from the context of their use.
datafusion_expr::expr::Expr	is_false	-	fn is_false(self) -> Expr	Return `IsFalse(Box(self))`
datafusion_expr::expr::Expr	is_not_false	-	fn is_not_false(self) -> Expr	Return `IsNotFalse(Box(self))`
datafusion_expr::expr::Expr	is_not_null	-	fn is_not_null(self) -> Expr	Return `IsNotNull(Box(self))
datafusion_expr::expr::Expr	is_not_true	-	fn is_not_true(self) -> Expr	Return `IsNotTrue(Box(self))`
datafusion_expr::expr::Expr	is_not_unknown	-	fn is_not_unknown(self) -> Expr	Return `IsNotUnknown(Box(self))`
datafusion_expr::expr::Expr	is_null	-	fn is_null(self) -> Expr	Return `IsNull(Box(self))
datafusion_expr::expr::Expr	is_true	-	fn is_true(self) -> Expr	Return `IsTrue(Box(self))`
datafusion_expr::expr::Expr	is_unknown	-	fn is_unknown(self) -> Expr	Return `IsUnknown(Box(self))`
datafusion_expr::expr::Expr	is_volatile	-	fn is_volatile(&self) -> bool	Returns true if the expression is volatile, i.e. whether it can return different results when evaluated multiple times with the same input.
datafusion_expr::expr::Expr	is_volatile_node	-	fn is_volatile_node(&self) -> bool	Returns true if the expression node is volatile, i.e. whether it can return different results when evaluated multiple times with the same input. Note: unlike [`Self::is_volatile`], this function does not consider inputs: - `rand()` returns…
datafusion_expr::expr::Expr	like	-	fn like(self, other: Expr) -> Expr	Return `self LIKE other`
datafusion_expr::expr::Expr	lt	-	fn lt(self, other: Expr) -> Expr	Return `self < other`
datafusion_expr::expr::Expr	lt_eq	-	fn lt_eq(self, other: Expr) -> Expr	Return `self <= other`
datafusion_expr::expr::Expr	map_children	datafusion_common::tree_node::TreeNode	fn map_children<F: FnMut(Self) -> Result<Transformed<Self>>>(self, f: F) -> Result<Transformed<Self>>	Maps each child of `self` using the provided closure `f`.
datafusion_expr::expr::Expr	map_elements	datafusion_common::tree_node::TreeNodeContainer	fn map_elements<F: FnMut(Self) -> Result<Transformed<Self>>>(self, f: F) -> Result<Transformed<Self>>	
datafusion_expr::expr::Expr	metadata	datafusion_expr::expr_schema::ExprSchemable	fn metadata(&self, schema: &dyn ExprSchema) -> Result<FieldMetadata>	
datafusion_expr::expr::Expr	mul	core::ops::arith::Mul	fn mul(self, rhs: Self) -> Self	
datafusion_expr::expr::Expr	name_for_alias	-	fn name_for_alias(&self) -> Result<String>	Return the name to use for the specific Expr
datafusion_expr::expr::Expr	neg	core::ops::arith::Neg	fn neg(self) -> Self::Output	
datafusion_expr::expr::Expr	normalize_eq	datafusion_common::cse::NormalizeEq	fn normalize_eq(&self, other: &Self) -> bool	
datafusion_expr::expr::Expr	not	core::ops::bit::Not	fn not(self) -> Self::Output	
datafusion_expr::expr::Expr	not_between	-	fn not_between(self, low: Expr, high: Expr) -> Expr	Return `self NOT BETWEEN low AND high`
datafusion_expr::expr::Expr	not_eq	-	fn not_eq(self, other: Expr) -> Expr	Return `self != other`
datafusion_expr::expr::Expr	not_ilike	-	fn not_ilike(self, other: Expr) -> Expr	Return `self NOT ILIKE other`
datafusion_expr::expr::Expr	not_like	-	fn not_like(self, other: Expr) -> Expr	Return `self NOT LIKE other`
datafusion_expr::expr::Expr	null_treatment	datafusion_expr::expr_fn::ExprFunctionExt	fn null_treatment(self, null_treatment: impl Into<Option<NullTreatment>>) -> ExprFuncBuilder	
datafusion_expr::expr::Expr	nullable	datafusion_expr::expr_schema::ExprSchemable	fn nullable(&self, input_schema: &dyn ExprSchema) -> Result<bool>	Returns the nullability of the expression based on [ExprSchema].
datafusion_expr::expr::Expr	or	-	fn or(self, other: Expr) -> Expr	Return `self || other`
datafusion_expr::expr::Expr	order_by	datafusion_expr::expr_fn::ExprFunctionExt	fn order_by(self, order_by: Vec<Sort>) -> ExprFuncBuilder	
datafusion_expr::expr::Expr	partition_by	datafusion_expr::expr_fn::ExprFunctionExt	fn partition_by(self, partition_by: Vec<Expr>) -> ExprFuncBuilder	
datafusion_expr::expr::Expr	placement	-	fn placement(&self) -> ExpressionPlacement	Returns placement information for this expression.
datafusion_expr::expr::Expr	qualified_name	-	fn qualified_name(&self) -> (Option<TableReference>, String)	Returns the qualifier and the schema name of this expression.
datafusion_expr::expr::Expr	rem	core::ops::arith::Rem	fn rem(self, rhs: Self) -> Self	
datafusion_expr::expr::Expr	resolve_lambda_variables	-	fn resolve_lambda_variables(self, schema: &DFSchema) -> Result<Transformed<Expr>>	Return a `Expr` with all [`LambdaVariable`] resolved only if all of them are contained in the subtree of the [`HigherOrderFunction`] it originates from, otherwise returns an error
datafusion_expr::expr::Expr	schema_name	-	fn schema_name(&self) -> impl Display + '_	The name of the column (field) that this `Expr` will produce.
datafusion_expr::expr::Expr	shl	core::ops::bit::Shl	fn shl(self, rhs: Self) -> Self::Output	
datafusion_expr::expr::Expr	short_circuits	-	fn short_circuits(&self) -> bool	Returns true if some of this `exprs` subexpressions may not be evaluated and thus any side effects (like divide by zero) may not be encountered
datafusion_expr::expr::Expr	shr	core::ops::bit::Shr	fn shr(self, rhs: Self) -> Self::Output	
datafusion_expr::expr::Expr	sort	-	fn sort(self, asc: bool, nulls_first: bool) -> Sort	Create a sort configuration from an existing expression.
datafusion_expr::expr::Expr	spans	-	fn spans(&self) -> Option<&Spans>	Returns a reference to the set of locations in the SQL query where this expression appears, if known. [`None`] is returned if the expression type doesn't support tracking locations yet.
datafusion_expr::expr::Expr	sub	core::ops::arith::Sub	fn sub(self, rhs: Self) -> Self	
datafusion_expr::expr::Expr	to_field	datafusion_expr::expr_schema::ExprSchemable	fn to_field(&self, schema: &dyn ExprSchema) -> Result<(Option<TableReference>, Arc<Field>)>	Returns a [arrow::datatypes::Field] compatible with this expression.
datafusion_expr::expr::Expr	try_as_col	-	fn try_as_col(&self) -> Option<&Column>	Return a reference to the inner `Column` if any
datafusion_expr::expr::Expr	unalias	-	fn unalias(self) -> Expr	Remove an alias from an expression if one exists.
datafusion_expr::expr::Expr	unalias_nested	-	fn unalias_nested(self) -> Transformed<Expr>	Recursively removed potentially multiple aliases from an expression.
datafusion_expr::expr::Expr	variant_name	-	fn variant_name(&self) -> &str	Return String representation of the variant represented by `self` Useful for non-rust based bindings
datafusion_expr::expr::Expr	window_frame	datafusion_expr::expr_fn::ExprFunctionExt	fn window_frame(self, window_frame: WindowFrame) -> ExprFuncBuilder	
datafusion_expr::expr::ExprListDisplay	comma_separated	-	fn comma_separated(exprs: &'a [Expr]) -> Self	Create a new display struct with comma-space separator
datafusion_expr::expr::ExprListDisplay	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::ExprListDisplay	new	-	fn new(exprs: &'a [Expr], sep: &'a str) -> Self	Create a new display struct with the given expressions and separator
datafusion_expr::expr::GroupingSet	distinct_expr	-	fn distinct_expr(&self) -> Vec<&Expr>	Return all distinct exprs in the grouping set. For `CUBE` and `ROLLUP` this is just the underlying list of exprs. For `GROUPING SET` we need to deduplicate the exprs in the underlying sets.
datafusion_expr::expr::HigherOrderFunction	lambda_parameters	-	fn lambda_parameters(&self, schema: &dyn ExprSchema) -> Result<Vec<Vec<FieldRef>>>	Invokes the inner function [`crate::HigherOrderUDFImpl::lambda_parameters`] using the arguments of this invocation. This expression lambda variables must be already resolved either by coming from the default sql planner or by calling [Expr…
datafusion_expr::expr::HigherOrderFunction	name	-	fn name(&self) -> &str	
datafusion_expr::expr::HigherOrderFunction	new	-	fn new(func: Arc<HigherOrderUDF>, args: Vec<Expr>) -> Self	Create a new `HigherOrderFunction` from a [`HigherOrderUDF`]
datafusion_expr::expr::InList	new	-	fn new(expr: Box<Expr>, list: Vec<Expr>, negated: bool) -> Self	Create a new InList expression
datafusion_expr::expr::InSubquery	new	-	fn new(expr: Box<Expr>, subquery: Subquery, negated: bool) -> Self	Create a new InSubquery expression
datafusion_expr::expr::Lambda	new	-	fn new(params: Vec<String>, body: Expr) -> Self	Create a new lambda expression
datafusion_expr::expr::LambdaVariable	new	-	fn new(name: String, field: Option<FieldRef>) -> Self	Create a lambda variable from a name and an optional field. If the field is none, the expression tree or LogicalPlan which owns this variable must be resolved before usage with either [`Expr::resolve_lambda_variables`] or [`LogicalPlan::re…
datafusion_expr::expr::LambdaVariable	spans_mut	-	fn spans_mut(&mut self) -> &mut Spans	
datafusion_expr::expr::Like	new	-	fn new(negated: bool, expr: Box<Expr>, pattern: Box<Expr>, escape_char: Option<char>, case_insensitive: bool) -> Self	Create a new Like expression
datafusion_expr::expr::NullTreatment	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::NullTreatment	from	core::convert::From	fn from(t: protobuf::NullTreatment) -> Self	
datafusion_expr::expr::NullTreatment	from	core::convert::From	fn from(value: sqlparser::ast::NullTreatment) -> Self	
datafusion_expr::expr::Placeholder	new	-	fn new(id: String, data_type: Option<DataType>) -> Self	Create a new Placeholder expression
datafusion_expr::expr::Placeholder	new_with_field	-	fn new_with_field(id: String, field: Option<FieldRef>) -> Self	Create a new Placeholder expression from a Field
datafusion_expr::expr::PlannedReplaceSelectItem	expressions	-	fn expressions(&self) -> &[Expr]	
datafusion_expr::expr::PlannedReplaceSelectItem	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::PlannedReplaceSelectItem	items	-	fn items(&self) -> &[ReplaceSelectElement]	
datafusion_expr::expr::ScalarFunction	name	-	fn name(&self) -> &str	
datafusion_expr::expr::ScalarFunction	new_udf	-	fn new_udf(udf: Arc<ScalarUDF>, args: Vec<Expr>) -> Self	Create a new `ScalarFunction` from a [`ScalarUDF`]
datafusion_expr::expr::SetComparison	new	-	fn new(expr: Box<Expr>, subquery: Subquery, op: Operator, quantifier: SetQuantifier) -> Self	Create a new set comparison expression
datafusion_expr::expr::SetQuantifier	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::Sort	apply_elements	datafusion_common::tree_node::TreeNodeContainer	fn apply_elements<F: FnMut(&'a Expr) -> Result<TreeNodeRecursion>>(&'a self, f: F) -> Result<TreeNodeRecursion>	
datafusion_expr::expr::Sort	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::Sort	map_elements	datafusion_common::tree_node::TreeNodeContainer	fn map_elements<F: FnMut(Expr) -> Result<Transformed<Expr>>>(self, f: F) -> Result<Transformed<Self>>	
datafusion_expr::expr::Sort	new	-	fn new(expr: Expr, asc: bool, nulls_first: bool) -> Self	Create a new Sort expression
datafusion_expr::expr::Sort	reverse	-	fn reverse(&self) -> Self	Create a new Sort expression with the opposite sort direction
datafusion_expr::expr::Sort	with_expr	-	fn with_expr(&self, expr: Expr) -> Self	Replaces the Sort expressions with `expr`
datafusion_expr::expr::TryCast	new	-	fn new(expr: Box<Expr>, data_type: DataType) -> Self	Create a new TryCast expression
datafusion_expr::expr::TryCast	new_from_field	-	fn new_from_field(expr: Box<Expr>, field: FieldRef) -> Self	
datafusion_expr::expr::Unnest	new	-	fn new(expr: Expr) -> Self	Create a new Unnest expression with default (non-outer) semantics.
datafusion_expr::expr::Unnest	new_boxed	-	fn new_boxed(boxed: Box<Expr>) -> Self	Create a new Unnest expression with default (non-outer) semantics.
datafusion_expr::expr::Unnest	new_outer	-	fn new_outer(expr: Expr) -> Self	Create a new Unnest expression with outer-unnest semantics: `NULL` and empty input lists each produce a single `NULL` output row.
datafusion_expr::expr::WildcardOptions	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::WildcardOptions	with_replace	-	fn with_replace(self, replace: PlannedReplaceSelectItem) -> Self	
datafusion_expr::expr::WindowFunction	new	-	fn new(fun: impl Into<WindowFunctionDefinition>, args: Vec<Expr>) -> Self	Create a new Window expression with the specified argument an empty `OVER` clause
datafusion_expr::expr::WindowFunction	simplify	-	fn simplify(&self) -> Option<WindowFunctionSimplification>	Returns this window function's simplification hook, if any.
datafusion_expr::expr::WindowFunctionDefinition	fmt	core::fmt::Display	fn fmt(&self, f: &mut Formatter<'_>) -> fmt::Result	
datafusion_expr::expr::WindowFunctionDefinition	from	core::convert::From	fn from(value: Arc<AggregateUDF>) -> Self	
datafusion_expr::expr::WindowFunctionDefinition	from	core::convert::From	fn from(value: Arc<WindowUDF>) -> Self	
datafusion_expr::expr::WindowFunctionDefinition	name	-	fn name(&self) -> &str	Function's name for display
datafusion_expr::expr::WindowFunctionDefinition	return_field	-	fn return_field(&self, input_expr_fields: &[FieldRef], display_name: &str) -> Result<FieldRef>	Returns the datatype of the window function
datafusion_expr::expr::WindowFunctionDefinition	signature	-	fn signature(&self) -> Signature	The signatures supported by the function `fun`.
datafusion_expr::expr::WindowFunctionDefinition	simplify	-	fn simplify(&self) -> Option<WindowFunctionSimplification>	Returns this window function's simplification hook, if any.
datafusion_expr::expr_fn::ExprFuncBuilder	build	-	fn build(self) -> Result<Expr>	Updates and returns the in progress [`Expr::AggregateFunction`] or [`Expr::WindowFunction`]
datafusion_expr::expr_fn::ExprFuncBuilder	distinct	datafusion_expr::expr_fn::ExprFunctionExt	fn distinct(self) -> ExprFuncBuilder	Add `DISTINCT`
datafusion_expr::expr_fn::ExprFuncBuilder	filter	datafusion_expr::expr_fn::ExprFunctionExt	fn filter(self, filter: Expr) -> ExprFuncBuilder	Add `FILTER <filter>`
datafusion_expr::expr_fn::ExprFuncBuilder	null_treatment	datafusion_expr::expr_fn::ExprFunctionExt	fn null_treatment(self, null_treatment: impl Into<Option<NullTreatment>>) -> ExprFuncBuilder	Add `RESPECT NULLS` or `IGNORE NULLS`
datafusion_expr::expr_fn::ExprFuncBuilder	order_by	datafusion_expr::expr_fn::ExprFunctionExt	fn order_by(self, order_by: Vec<Sort>) -> ExprFuncBuilder	Add `ORDER BY <order_by>`
datafusion_expr::expr_fn::ExprFuncBuilder	partition_by	datafusion_expr::expr_fn::ExprFunctionExt	fn partition_by(self, partition_by: Vec<Expr>) -> ExprFuncBuilder	
datafusion_expr::expr_fn::ExprFuncBuilder	window_frame	datafusion_expr::expr_fn::ExprFunctionExt	fn window_frame(self, window_frame: WindowFrame) -> ExprFuncBuilder	
datafusion_expr::expr_fn::ExprFunctionExt	distinct	-	fn distinct(self) -> ExprFuncBuilder	Add `DISTINCT`
datafusion_expr::expr_fn::ExprFunctionExt	filter	-	fn filter(self, filter: Expr) -> ExprFuncBuilder	Add `FILTER <filter>`
datafusion_expr::expr_fn::ExprFunctionExt	null_treatment	-	fn null_treatment(self, null_treatment: impl Into<Option<NullTreatment>>) -> ExprFuncBuilder	Add `RESPECT NULLS` or `IGNORE NULLS`
datafusion_expr::expr_fn::ExprFunctionExt	order_by	-	fn order_by(self, order_by: Vec<Sort>) -> ExprFuncBuilder	Add `ORDER BY <order_by>`
datafusion_expr::expr_fn::ExprFunctionExt	partition_by	-	fn partition_by(self, partition_by: Vec<Expr>) -> ExprFuncBuilder	Add `PARTITION BY`
datafusion_expr::expr_fn::ExprFunctionExt	window_frame	-	fn window_frame(self, window_frame: WindowFrame) -> ExprFuncBuilder	Add appropriate window frame conditions
datafusion_expr::expr_fn::SimpleAggregateUDF	accumulator	datafusion_expr::udaf::AggregateUDFImpl	fn accumulator(&self, acc_args: AccumulatorArgs<'_>) -> Result<Box<dyn Accumulator>>	
datafusion_expr::expr_fn::SimpleAggregateUDF	name	datafusion_expr::udaf::AggregateUDFImpl	fn name(&self) -> &str	
datafusion_expr::expr_fn::SimpleAggregateUDF	new	-	fn new(name: impl Into<String>, input_type: Vec<DataType>, return_type: DataType, volatility: Volatility, accumulator: AccumulatorFactoryFunction, state_fields: Vec<FieldRef>) -> Self	Create a new `SimpleAggregateUDF` from a name, input types, return type, state type and implementation. Implementing [`AggregateUDFImpl`] allows more flexibility
datafusion_expr::expr_fn::SimpleAggregateUDF	new_with_signature	-	fn new_with_signature(name: impl Into<String>, signature: Signature, return_type: DataType, accumulator: AccumulatorFactoryFunction, state_fields: Vec<FieldRef>) -> Self	Create a new `SimpleAggregateUDF` from a name, signature, return type, state type and implementation. Implementing [`AggregateUDFImpl`] allows more flexibility
datafusion_expr::expr_fn::SimpleAggregateUDF	return_type	datafusion_expr::udaf::AggregateUDFImpl	fn return_type(&self, _arg_types: &[DataType]) -> Result<DataType>	
datafusion_expr::expr_fn::SimpleAggregateUDF	signature	datafusion_expr::udaf::AggregateUDFImpl	fn signature(&self) -> &Signature	
datafusion_expr::expr_fn::SimpleAggregateUDF	state_fields	datafusion_expr::udaf::AggregateUDFImpl	fn state_fields(&self, _args: StateFieldsArgs<'_>) -> Result<Vec<FieldRef>>	
datafusion_expr::expr_fn::SimpleScalarUDF	invoke_with_args	datafusion_expr::udf::ScalarUDFImpl	fn invoke_with_args(&self, args: ScalarFunctionArgs) -> Result<ColumnarValue>	
datafusion_expr::expr_fn::SimpleScalarUDF	name	datafusion_expr::udf::ScalarUDFImpl	fn name(&self) -> &str	
datafusion_expr::expr_fn::SimpleScalarUDF	new	-	fn new(name: impl Into<String>, input_types: Vec<DataType>, return_type: DataType, volatility: Volatility, fun: ScalarFunctionImplementation) -> Self	Create a new `SimpleScalarUDF` from a name, input types, return type and implementation. Implementing [`ScalarUDFImpl`] allows more flexibility
datafusion_expr::expr_fn::SimpleScalarUDF	new_with_signature	-	fn new_with_signature(name: impl Into<String>, signature: Signature, return_type: DataType, fun: ScalarFunctionImplementation) -> Self	Create a new `SimpleScalarUDF` from a name, signature, return type and implementation. Implementing [`ScalarUDFImpl`] allows more flexibility
datafusion_expr::expr_fn::SimpleScalarUDF	return_type	datafusion_expr::udf::ScalarUDFImpl	fn return_type(&self, _arg_types: &[DataType]) -> Result<DataType>	
datafusion_expr::expr_fn::SimpleScalarUDF	signature	datafusion_expr::udf::ScalarUDFImpl	fn signature(&self) -> &Signature	
datafusion_expr::expr_fn::SimpleWindowUDF	field	datafusion_expr::udwf::WindowUDFImpl	fn field(&self, field_args: WindowUDFFieldArgs<'_>) -> Result<FieldRef>	
datafusion_expr::expr_fn::SimpleWindowUDF	limit_effect	datafusion_expr::udwf::WindowUDFImpl	fn limit_effect(&self, _args: &[Arc<dyn PhysicalExpr>]) -> LimitEffect	
datafusion_expr::expr_fn::SimpleWindowUDF	name	datafusion_expr::udwf::WindowUDFImpl	fn name(&self) -> &str	
datafusion_expr::expr_fn::SimpleWindowUDF	new	-	fn new(name: impl Into<String>, input_type: DataType, return_type: DataType, volatility: Volatility, partition_evaluator_factory: PartitionEvaluatorFactory) -> Self	Create a new `SimpleWindowUDF` from a name, input types, return type and implementation. Implementing [`WindowUDFImpl`] allows more flexibility
datafusion_expr::expr_fn::SimpleWindowUDF	partition_evaluator	datafusion_expr::udwf::WindowUDFImpl	fn partition_evaluator(&self, _partition_evaluator_args: PartitionEvaluatorArgs<'_>) -> Result<Box<dyn PartitionEvaluator>>	
datafusion_expr::expr_fn::SimpleWindowUDF	signature	datafusion_expr::udwf::WindowUDFImpl	fn signature(&self) -> &Signature	
datafusion_expr::expr_rewriter::FunctionRewrite	name	-	fn name(&self) -> &str	Return a human readable name for this rewrite
datafusion_expr::expr_rewriter::FunctionRewrite	rewrite	-	fn rewrite(&self, expr: Expr, schema: &DFSchema, config: &ConfigOptions) -> Result<Transformed<Expr>>	Potentially rewrite `expr` to some other expression
datafusion_expr::expr_rewriter::NamePreserver	new	-	fn new(plan: &LogicalPlan) -> Self	Create a new NamePreserver for rewriting the `expr` that is part of the specified plan
datafusion_expr::expr_rewriter::NamePreserver	new_for_projection	-	fn new_for_projection() -> Self	Create a new NamePreserver for rewriting the `expr`s in `Projection`
datafusion_expr::expr_rewriter::NamePreserver	save	-	fn save(&self, expr: &Expr) -> SavedName	
datafusion_expr::expr_rewriter::SavedName	restore	-	fn restore(self, expr: Expr) -> Expr	Ensures the qualified name of the rewritten expression is preserved
datafusion_expr::expr_rewriter::guarantees::GuaranteeRewriter	f_up	datafusion_common::tree_node::TreeNodeRewriter	fn f_up(&mut self, expr: Expr) -> Result<Transformed<Expr>>	
datafusion_expr::expr_rewriter::guarantees::GuaranteeRewriter	new	-	fn new(guarantees: impl IntoIterator<Item = &'a (Expr, NullableInterval)>) -> Self	
datafusion_expr::expr_schema::ExprSchemable	cast_to	-	fn cast_to(self, cast_to_type: &DataType, schema: &dyn ExprSchema) -> Result<Expr>	Cast to a type with respect to a schema
datafusion_expr::expr_schema::ExprSchemable	data_type_and_nullable	-	fn data_type_and_nullable(&self, schema: &dyn ExprSchema) -> Result<(DataType, bool)>	Given a schema, return the type and nullability of the expr
datafusion_expr::expr_schema::ExprSchemable	get_type	-	fn get_type(&self, schema: &dyn ExprSchema) -> Result<DataType>	Given a schema, return the type of the expr
datafusion_expr::expr_schema::ExprSchemable	metadata	-	fn metadata(&self, schema: &dyn ExprSchema) -> Result<FieldMetadata>	Given a schema, return the expr's optional metadata
datafusion_expr::expr_schema::ExprSchemable	nullable	-	fn nullable(&self, input_schema: &dyn ExprSchema) -> Result<bool>	Given a schema, return the nullability of the expr
datafusion_expr::expr_schema::ExprSchemable	to_field	-	fn to_field(&self, input_schema: &dyn ExprSchema) -> Result<(Option<TableReference>, Arc<Field>)>	Convert to a field with respect to a schema
datafusion_expr::extension_types::array_formatter_factory::DFArrayFormatterFactory	create_array_formatter	arrow_cast::display::ArrayFormatterFactory	fn create_array_formatter<'formatter>(&self, array: &'formatter dyn Array, options: &FormatOptions<'formatter>, field: Option<&'formatter Field>) -> Result<Option<ArrayFormatter<'formatter>>, ArrowError>	
datafusion_expr::extension_types::array_formatter_factory::DFArrayFormatterFactory	new	-	fn new(registry: ExtensionTypeRegistryRef) -> Self	Creates a new [`DFArrayFormatterFactory`].
datafusion_expr::higher_order_function::HigherOrderFunctionArgs	return_type	-	fn return_type(&self) -> &DataType	The return type of the function. See [`Self::return_field`] for more details.
datafusion_expr::higher_order_function::HigherOrderSignature	any	-	fn any(arg_count: usize, volatility: Volatility) -> Self	A specified number of arguments of any type
