buoyant_kernel::crc::state::FileStatsState	enum	buoyant_kernel	api/buoyant_kernel.crc.state.md	2	6	The state of file statistics for a CRC.
buoyant_kernel::crc::state::SetTransactionState	enum	buoyant_kernel	api/buoyant_kernel.crc.state.md	2	4	The completeness state of cached set transactions in a CRC.
buoyant_kernel::engine::arrow_conversion::TryFromArrow	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_conversion.md	1	1	Convert an arrow type into a kernel type (a similar [`TryIntoKernel`] trait is automatically implemented for all types that implement [`TryFromArrow`])
buoyant_kernel::engine::arrow_conversion::TryFromKernel	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_conversion.md	1	1	Convert a kernel type into an arrow type (a similar [`TryIntoArrow`] trait is automatically implemented for all types that implement [`TryFromKernel`])
buoyant_kernel::engine::arrow_conversion::TryIntoArrow	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_conversion.md	1	1	Convert a kernel type into an arrow type (automatically implemented for all types that implement [`TryFromKernel`])
buoyant_kernel::engine::arrow_conversion::TryIntoKernel	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_conversion.md	1	1	Convert an arrow type into a kernel type (automatically implemented for all types that implement [`TryFromArrow`])
buoyant_kernel::engine::arrow_conversion::scalar::extract_primitive_scalar	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_conversion.scalar.md	1	0	Extracts a primitive kernel [`Scalar`] from the given row of an Arrow array.
buoyant_kernel::engine::arrow_data::ArrowEngineData	struct	buoyant_kernel	api/buoyant_kernel.engine.arrow_data.md	1	10	ArrowEngineData holds an Arrow `RecordBatch`, implements `EngineData` so the kernel can extract from it.
buoyant_kernel::engine::arrow_data::EngineDataArrowExt	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_data.md	1	1	A trait to allow easy conversion from [`EngineData`] to an arrow [``RecordBatch`]. Returns an error if called on an `EngineData` that is not an `ArrowEngineData`.
buoyant_kernel::engine::arrow_expression::ArrowEvaluationHandler	struct	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.md	1	5	
buoyant_kernel::engine::arrow_expression::DefaultExpressionEvaluator	struct	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.md	1	2	
buoyant_kernel::engine::arrow_expression::DefaultPredicateEvaluator	struct	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.md	1	2	
buoyant_kernel::engine::arrow_expression::evaluate_expression::coalesce_arrays	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.evaluate_expression.md	1	0	Coalesce multiple arrays into one by selecting the first non-null value from each row.
buoyant_kernel::engine::arrow_expression::evaluate_expression::evaluate_expression	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.evaluate_expression.md	1	0	Evaluates a kernel expression over a record batch
buoyant_kernel::engine::arrow_expression::evaluate_expression::evaluate_predicate	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.evaluate_expression.md	1	0	Evaluates a (possibly inverted) kernel predicate over a record batch
