datafusion_tracing::instrument_with_warn_spans	4eb8276a60f2a24e181bb5de	macro	datafusion-tracing	operations/datafusion_tracing.instrument_with_warn_spans.json	operations/datafusion_tracing.instrument_with_warn_spans.md#op-4eb8276a60f2a24e181bb5de	macro_rules! instrument_with_warn_spans
datafusion_tracing::instrumented_exec	c506e21c4b8e6b5489c02275	module	datafusion-tracing	modules/datafusion_tracing.instrumented_exec.json	modules/datafusion_tracing.instrumented_exec.md#op-c506e21c4b8e6b5489c02275	mod instrumented_exec
datafusion_tracing::instrumented_exec::ExecutionRecorders	28dcfab9088f09e7c2d81fbb	struct	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-28dcfab9088f09e7c2d81fbb	struct ExecutionRecorders
datafusion_tracing::instrumented_exec::ExecutionRecorders::active_streams	88bff2bd311488805a95ce20	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-88bff2bd311488805a95ce20	active_streams: std::sync::atomic::AtomicUsize
datafusion_tracing::instrumented_exec::ExecutionRecorders::context	455a15c0223c0c74c62d9cfb	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-455a15c0223c0c74c62d9cfb	context: std::sync::Arc<datafusion::execution::TaskContext>
datafusion_tracing::instrumented_exec::ExecutionRecorders::metrics_recorder	22096d491320f3cae77e4313	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-22096d491320f3cae77e4313	metrics_recorder: Option<std::sync::Arc<metrics::MetricsRecorder>>
datafusion_tracing::instrumented_exec::ExecutionRecorders::node_recorder	b77fe1c45f8adbee7ad76968	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-b77fe1c45f8adbee7ad76968	node_recorder: std::sync::Arc<node::NodeRecorder>
datafusion_tracing::instrumented_exec::ExecutionRecorders::parent_span_id	615be7dc9c4ab6044ff9788c	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-615be7dc9c4ab6044ff9788c	parent_span_id: Option<tracing::Id>
datafusion_tracing::instrumented_exec::ExecutionRecorders::preview_recorder	a6d50cd926cf7df0ef178ac1	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-a6d50cd926cf7df0ef178ac1	preview_recorder: Option<std::sync::Arc<preview::PreviewRecorder>>
datafusion_tracing::instrumented_exec::ExecutionRecorders::seen_partitions	44392dcc173e92391a67be77	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-44392dcc173e92391a67be77	seen_partitions: std::sync::Mutex<std::collections::HashSet<usize>>
